Sampling Location,Duplicate Sample,Sample Date,Sample Time,Weather Condition (Dry or Wet),Top Sample Temperature (ºC),Site Actual Depth (ft),Top Sample Depth(ft),Top Salinity  (psu),Top Conductivity (S/m),"CTD (conductivity, temperature, depth profiler) Top Dissolved Oxygen (mg/L)",Percentage O2 Saturation Top Sample,Light Trans (% transparency) Top Sample,Top Sigma-T (kg/m3),Top Fluorometer (mg/m3),"CTD (conductivity, temperature, depth profiler) PH Top Sample",Top Sample Photosysthetically Active Radiation Reference (400-700nm light (uE/S),Top Sample Par (uE/S m2),Oxidation Reduction Potential (mV) Top Sample,Oxidation Reduction Potential (mV) Bottom Sample,Current Speed (knot),Current Direction (Current Direction),Wind Speed (mph),Wind Direction (Wind Direction),Sea State ,Winkler Method Top Dissolved Oxygen (mg/L),Secchi Depth (ft),Top PH,Top Total Coliform Cells/100 mL,Fecal Coliform Top Sample Less Than or Greater Than Result,Top Fecal Coliform Bacteria (Cells/100mL),Enterococcus Top Sample Less Than or Greater Than Result,Top Enterococci Bacteria (Cells/100mL),Top Nitrate/Nitrite (mg/L),Top Ammonium (mg/L),Top Ortho-Phosphorus (mg/L),Top Total Kjeldhal Nitrogen (mg/L),Top Silica (mg/L),Total Phosphorus(mg/L),Top Total Suspended Solid (mg/L),Top Active Chlorophyll 'A' (µg/L),Chlorophyll Top Sample Field (u/L (YSI),TOP Total Organic Carbon (mg/L),Top Dissolved Organic Carbon (mg/L),Top Dissolved Organic Carbon YSI (mg/L),Top Sample Depth  YSI (ft),Top Sample Salinity YSI (psu),Top Sample Temperature  YSI (ºC),Top Bacteria # per C.C. 1909,Top Beam Attenuation Coefficient,Top Five-Day Biochemical Oxygen Demand(mg/L),Top PCB Plate Count (Thous/mL) ,Top Coliform (Log No/mL),Oakwood BOD Top Sample (mg/L) ,Oakwood  Total Suspended Solid Top Sample  (mg/L),Oakwood Total Suspended Solid Bottom Sample (mg/L),Top Turbidity( Nephelometric Turbidity Units),Sampling Comment,Long,Lat,Type
J1,,7/26/2022,10:59,,26.51,33,3,29.1,4.64,6.12,89.7,54.9,18.43,16.5,8.07,1339,1913,-3.83E+02,-4.12E+02,1,W,2,S,1,7.45,3,7.94,,E,12,E,4,0.049,0.163,0.117,1.11,1.22,0.32,11,58.4,,,2.72,,,,,,,,,,,,,,Dark green water,-73.88384,40.57356,Permanent
J1,,8/1/2022,11:18,,21.25,34,3,30.54,4.36,4.06,54.7,76.8,21.04,6.21,7.82,258,232,-3.99E+02,-3.97E+02,0.3,E,8,NE,1,4.85,5,7.75,,E,8,<,2,0.021,0.151,0.033,0.729,0.873,0.139,24,11.6,,,2.02,,,,,,,,,,,,,,,-73.88329,40.57394,Permanent
J1,,8/8/2022,10:57,,26.81065,31,3,29.1662,4.6721325,4.7375,69.769,65.3567,18.38965,9.7993,7.928,1878.6,1670.3,-330.5001,-380.2498,0.3,W,3,S,1,5.25,3,7.78,,,2,<,1,0.09,0.299,0.207,1.115,1.612,0.381,45,20.3,,,2.85,,,,,,,,,,,,,,Murky green water,-73.88638,40.57282,Permanent
J1,,8/15/2022,11:30,,22.49,35,3,31.1,4.54,6.34,87.6,75.5,21.12,5.61,8.22,2126,3185,-3.84E+02,-3.95E+02,0.4,W,14,S,1,6.6,4.5,7.89,,,1,,1,0.028,0.137,0.047,0.83,0.67,0.129,25,31.32,,,1.95,,,,,,,,,,,,,,Chlorohpyll green water,-73.8832,40.57396,Permanent
J1,,8/22/2022,10:33,,25.01,35,3,29.81,4.6,6.31,90.5,64,19.43,14.72,8.18,690,808,-3.57E+02,-3.77E+02,0.7,W,12,SE,1,8.25,4,7.88,,E,2,<,2,0.082,0.115,0.147,0.9,1.27,0.247,49,79,,,2.65,,,,,,,,,,,,,,Brownish water,-73.8865,40.57238,Permanent
J1,,8/29/2022,11:35,,25.89,36,3,30.11,4.72,6.11,89.1,62.6,19.38,12.93,8.22,1928,2533,-3.38E+02,-3.65E+02,1.2,W,12,S,1,6.04,3,7.83,,,2,E,4,0.07,0.118,0.126,0.717,1.32,0.197,31,60.8,,,2.3,,,,,,,,,,,,,,murky water,-73.88678,40.57268,Permanent
J1,,9/8/2022,10:44,,23.51,34,3,29.6,4.44,5.16,72,69.6,19.7,5.41,7.8,1891,397,1.93E+02,1.94E+02,1.3,W,8,NE,1,6.25,4,7.6,,,116,E,8,0.157,0.279,0.162,0.513,1.85,0.181,19,68.6,,,2.58,,,,,,,,,,,,,,,-73.88664,40.57258,Permanent
J1,,9/12/2022,11:46,,23.74,33,3,30.03,4.51,5.53,77.7,73.2,19.96,4.38,7.86,2300,2426,1.79E+02,1.80E+02,1.4,W,8,E,1,7.2,3.5,7.95,,E,4,<,2,0.172,0.244,0.093,0.662,1.45,0.13,38,56.16,,,2.36,,,,,,,,,,,,,,Chlorohpyll green water,-73.8867,40.57269,Permanent
J1,,9/20/2022,11:08,,23.2,35,3,29.31,4.37,6.69,92.7,77,19.57,7.51,7.99,1809,1680,1.52E+02,1.49E+02,0.8,E,10,NW,2,6.86,5,7.9,,E,4,<,1,0.306,0.385,0.145,0.881,1.864,0.255,26,37.4,,,2.64,,,,,,,,,,,,,,,-73.88392,40.57364,Permanent
J1,,9/28/2022,11:11,,17.76,39,3,30.74,4.07,6.61,83.6,78.6,22.07,4.82,8.06,1706,337,1.44E+02,1.42E+02,0.4,E,8,W,1,5.74,5,7.85,,,4,<,1,0.175,0.377,0.076,0.719,1.39,0.153,23,56.6,,,1.97,,,,,,,,,,,,,,,-73.8842,40.57334,Permanent
J1,,10/5/2022,10:23,,14.29,39,3,28.77,3.54,7.37,85.9,79.5,21.32,2.42,8.06,498,369,1.74E+02,1.74E+02,0.3,W,17,NE,1,7.62,6,7.97,,,230,,44,0.295,0.125,0.127,0.586,1.862,0.181,22,17.2,,,2.56,,,,,,,,,,,,,,,-73.88704,40.57202,Permanent
J1,,10/11/2022,11:20,,16.09,31,3,30.2,3.85,7.08,86.4,79.1,22.04,2.54,8.15,1655,987,1.41E+02,1.39E+02,1.3,W,3,NW,1,7.2,4.5,7.98,,,5,,1,0.155,0.193,0.065,0.616,1.065,0.11,30,18.2,,,1.91,,,,,,,,,,,,,,,-73.88654,40.57288,Permanent
J1,,10/17/2022,10:53,,16.72,36,3,29.47,3.82,6.84,84.1,83.4,21.34,1.87,8.12,837,1284,1.80E+02,1.81E+02,1.1,E,9,SW,1,7.3,6.5,7.88,,,4,,1,0.264,0.22,0.089,0.835,1.46,0.173,17,16,,,2.27,,,,,,,,,,,,,,,-73.88297,40.57396,Permanent
J1,,11/1/2022,10:31,,15.30545,30.1,3,30.0121,3.765311,7.5063,90.03,83.8027,22.06535,2.8603,8.246,353.56,308.01,239.153,239.6175,1.1,E,6,SW,1,7.52,6.5,7.98,,E,16,E,6,0.247,0.235,0.091,0.449,1.1,0.116,14,12.8,,,2,,,,,,,,,,,,,,,-73.8847,40.57354,Permanent
J1,,12/5/2022,11:18,,,33,,,,,,,,,,,,,,0.8,W,2,SW,1,8.84,7,8.03,,E,34,E,2,0.384,0.272,0.11,0.874,1.3,0.145,16,17.8,,,2.12,,,,,,,,,,,,,,,,,Permanent
J1,,1/9/2023,11:30,Dry,6.7456,41,3,28.67635,2.92780948,10.0709,99.538,77.1391,22.47305,4.1817,8.55,1537.9,1311.3,148.7091,147.5946,1.3,W,10,NW,1,9.65,5.5,8.21,,,10,,1,0.212,0.045,0.033,0.54,0.681,0.066,12,23.1,,,2,,,,,,,,,,,,,,,,,Permanent
J1,,2/8/2023,11:14,Dry,4.9735,39,3,29.31035,2.84778047,11.5262,109.698,64.4249,23.17045,15.8695,8.887,863.13,2215.7,168.9201,171.0776,1.3,W,8,NW,1,11.72,4.5,8.5,,,1,,2,0.019,0.067,0.033,0.699,0.078,0.074,25,71.6,,,2.32,,,,,,,,,,,,,,brownish water,,,Permanent
J1,,3/6/2023,12:15,Dry,6.28955,32,3,27.7611,2.8087225,11.3296,110.125,67.9671,21.8059,10.3338,8.952,1522,2019.2,194.1964,195.0634,1,W,15,NW,1,10.73,3.5,8.15,,,12,,1,0.048,0.069,0.061,0.753,0.134,0.092,29,33.2,,,2.39,,,,,,,,,,,,,,murky water,,,Permanent
J1,,4/5/2023,10:56,Dry,,42,,,,,,,,,,,,,,1.6,W,19,E,1,8.9,6,7.98,,,3,E,2,0.162,0.169,0.055,0.636,0.835,0.166,29,4.1,,,2.19,,,,,,,,,,,,,,choppy,,,Permanent
J1,,5/3/2023,11:21,Dry,12.7061,26,3,25.4941,3.057632,6.4261,71.045,,19.0953,,,,,,,1.5,W,5,W,1,8.61,4,8.14,,,7,<,1,0.174,0.193,0.073,0.397,0.926,0.135,11,6.7,,,2.41,,,,,,,,,,,,,,,,,Permanent
J1,,5/8/2023,12:10,Dry,14.0997,36,3,27.0444,3.333529,8.38487,96.33009,,20.029,,,,,,,1.2,W,15,NW,1,8.55,5.5,8.11,,<,1,<,1,0.134,0.369,0.053,0.608,0.92,0.104,21,4.6,,,2.32,,,,,,,,,,,,,,,,,Permanent
J1,,5/15/2023,11:35,Dry,16.947,33,3,26.1074,3.44644,8.59351,103.979538,,18.7144,-1.1475,,,,,,0.5,W,10,SW,1,11.05,5,8.36,,,5,<,1,0.069,0.053,0.056,0.594,0.624,0.114,15,72.8,,,2.61,,,,,,,,,,,,,,murky water,,,Permanent
J1,,5/22/2023,12:19,Wet,16.4461,41,4,27.3428,3.553133,7.3082,88.217,,19.7703,0.5635,,,,,,1,W,9,SE,1,7.98,6.5,8.15,,,76,<,2,0.035,0.202,0.057,0.656,0.382,0.116,8,10.5,,,2.38,,,,,,,,,,,,,,,,,Permanent
J1,,5/30/2023,10:29,Dry,18.5652,33,3,27.0419,3.686993,7.3253,91.972,,19.055,1.7416,,,,,,0.8,W,12,SE,1,7.7,4,8.33,,,3,,2,0.062,0.049,0.083,0.411,1.09,0.198,24,12.5,,,2.66,,,,,,,,,,,,,,,,,Permanent
J1,,6/5/2023,11:33,Dry,18.5733,37,3,28.4619,3.861579,6.7577,85.582,,20.1356,2.8845,,,,,,1.4,W,7,NW,1,7.32,5,7.97,,,1,<,1,0.031,0.059,0.09,0.327,1.02,0.128,9,14.9,,,2.41,,,,,,,,,,,,,,,,,Permanent
J1,,6/13/2023,11:21,Dry,20.3729,32,3,27.9798,3.952562,6.4376,84.088,,19.3215,7.42,,,,,,0.2,W,10,W,1,7.23,4.5,8.23,,,2,,1,0.067,0.13,0.164,0.622,1.99,0.335,14,22.1,,,2.68,,,,,,,,,,,,,,,,,Permanent
J1,,6/28/2023,10:31,Dry,22.1777,26,4,28.2181,4.135922,6.6806,90.312,,19.0257,12.0036,,,,,,0.3,W,7,W,1,7.75,4.5,8.12,,,3,<,1,0.072,0.079,0.175,0.989,2.05,0.402,35,38.4,,,2.63,,,,,,,,,,,,,,,,,Permanent
J1,,7/10/2023,10:25,Wet,25.5294,34,4.467,28.5749,4.474428,4.8916,70.28,,18.3363,5.447,,,,,,1,E,5,NW,1,5.52,3,8,,E,14,E,2,0.051,0.167,0.136,0.463,1.461,0.27,20,12.8,,,2.51,,,,,,,,,,,,,,,,,Permanent
J1,,7/17/2023,11:21,Wet,26.1274,27,5.206,28.1804,4.470924,4.3096,62.414,,17.8592,,,,,,,1,W,6,E,1,4.96,4,7.86,,,84,<,2,0.103,0.229,0.189,0.475,1.87,0.254,23,21.1,,,2.85,,,,,,,,,,,,,,murky water,,,Permanent
J1,,7/24/2023,11:20,Dry,,35,,,,,,,,,,,,,,1.4,E,8,S,1,4.56,6,7.74,,,2,<,1,0.06,0.21,0.114,1.068,1.375,0.265,23,17.6,,,2.61,,,,,,,,,,,,,,,,,Permanent
J1,,7/31/2023,11:22,Wet,25.4714,29,3,27.4855,4.316176,6.6601,95.005,,17.5341,14.5822,,,,,,1.4,W,5,W,1,5.97,2.5,8.11,,E,22,<,2,0.05,0.129,0.2,0.228,2.03,0.271,55,68.9,,,3.18,,,,,,,,,,,,,,brownish water,,,Permanent
J1,,8/14/2023,11:13,Wet,23.2398,25,5.452,28.3004,4.237822,5.6847,78.357,,18.7944,2.4954,,,,,,1.1,W,3,S,1,5.98,3.5,8.06,,E,8,<,2,0.074,0.201,0.123,0.641,1.2,0.173,15,42.4,,,2.6,,,,,,,,,,,,,,murky water,,,Permanent
J1,,8/21/2023,11:09,Wet,22.8654,36,3,27.6099,4.113307,5.8019,79.125,,18.377,7.0162,,,,,,0.8,E,5,NW,1,5.77,4,8.08,,,3,,1,0.077,0.128,0.047,0.145,0.788,0.064,15,42.1,,,2.22,,,,,,,,,,,,,,,,,Permanent
J1,,8/28/2023,10:37,Dry,23.8314,32.1,3,27.0836,4.122748,6.1673,85.302,,17.7088,35.8415,,,,,,1.9,W,5,SE,1,13.9,4,8.19,,,3,,1,0.08,0.12,0.098,0.594,0.515,0.203,23,226,,,2.93,,,,,,,,,,,,,,dark green water,,,Permanent
J1,,9/5/2023,11:10,Dry,22.868,33,3,28.8788,4.282966,5.8598,80.508,,19.3355,8.1371,,,,,,1.5,E,4.3,E,1,8.44,4.5,8.15,,,4,<,1,0.053,0.112,0.033,0.285,0.446,0.062,17,61.5,,,2.28,,,,,,,,,,,,,,,,,Permanent
J1,,9/11/2023,10:52,Wet,25.1182,29,3.052,27.3704,4.270092,5.69,80.62,,17.5523,14.2085,,,,,,1,W,8,E,1,8.57,3,8.17,,E,2820,E,14,0.064,0.168,0.104,0.883,0.129,0.239,22,21.3,,,2.94,,,,,,,,,,,,,,murky water,,,Permanent
J1,,10/10/2023,10:57,Dry,17.5939,27,4,25.3909,3.409647,6.3579,77.573,,18.0219,2.9619,,,,,,0.9,W,4,SW,1,8.56,4,7.98,,,15,,1,0.241,0.474,0.075,0.665,1.34,0.146,32,3.7,,,2.69,,,,,,,,,,,,,,,,,Permanent
J1,,10/16/2023,11:20,Wet,16.3219,36,4,27.6409,3.578028,6.8608,82.764,,20.0259,2.9101,,,,,,1.4,W,5,NW,1,7.48,5.5,7.99,,E,32,<,2,0.176,0.33,0.085,0.943,1.12,0.112,14,2.5,,,2.19,,,,,,,,,,,,,,,,,Permanent
J1,,10/24/2023,10:53,Dry,14.4945,31,3,25.5885,3.200234,7.1678,82.277,83.4552,18.8312,1.6116,7.912,335.07,1235,153.8164,153.2942,0.2,W,3,E,1,7.9,6.5,8.03,,,28,,4,0.318,0.361,0.096,0.675,1.358,0.145,7,3.07,,,2.62,,,,,,,,,,,,,,,,,Permanent
J1,,11/13/2023,11:57,Dry,11.1602,33,3,27.25955,3.12921143,7.8317,84.709,85.1523,20.7236,1.4661,8.044,985.53,826.17,202.6743,200.7327,1.3,W,8,S,1,8.55,6.5,8.17,,,11,<,1,0.317,0.215,0.098,0.812,0.908,0.158,20,2.89,,,2.26,,,,,,,,,,,,,,,,,Permanent
J1,,12/5/2023,11:47,Wet,9.0051,36,3,27.72615,3.010957,8.3672,86.554,81.2627,21.4274,3.0052,8.099,566.18,396.83,240.2101,240.8142,1.2,E,8,NW,1,8.85,8.5,8.24,,E,28,E,4,0.255,0.159,0.083,0.439,0.907,0.093,36,2.21,,,1.98,,,,,,,,,,,,,,,,,Permanent
J1,,2/7/2024,10:40,Dry,3.97085,35,3,25.6546,2.454174,,,54.3164,20.3634,16.4331,8.618,1630.8,37.381,249.2723,249.9005,1.1,W,9,NE,1,12.97,3,8.69,,,28,,3,0.019,0.053,0.033,0.504,0.164,0.114,19,43.7,,,2.19,,,,,,,,,,,,,,reddish brown water,,,Permanent
J1,,3/4/2024,10:42,Wet,6.8921,36,3,26.2935,2.717052,14.4233,140.822,68.6416,20.58195,7.5957,8.437,1136.2,924.83,231.8764,232.6303,1,E,13,SE,1,11.73,4.5,8.51,,,58,E,22,0.019,0.045,0.033,0.604,0.164,0.161,13,50.5,,,2.14,,,,,,,,,,,,,,,,,Permanent
J1,,4/1/2024,11:19,Wet,8.28035,35,3,25.5445,2.74388862,11.3331,113.636,73.1149,19.82275,4.1772,8.073,429.14,295.72,347.1714,348.8833,1.5,E,7,NE,1,10.07,5.5,8.28,,E,4,<,2,0.064,0.097,0.033,0.473,0.445,0.07,8,5.6,,,2.12,,,,,,,,,,,,,,,,,Permanent
J1,,5/7/2024,11:12,Dry,15.4331,35,3,25.39015,3.24742961,8.5686,100.19,72.161,18.4894,1.3868,7.969,1871.3,1561.8,241.1524,244.5367,1.8,W,6,S,1,7.28,4,7.73,,,4,<,1,0.058,0.137,0.035,0.406,0.732,0.097,22,2.5,,,2.26,,,,,,,,,,,,,,,,,Permanent
J1,,5/13/2024,11:47,Dry,14.2066,32,3,26.38885,3.268626,8.6843,99.615,80.2532,19.5035,1.4003,7.874,914.16,581.34,264.3761,264.3761,1.2,E,6,SW,1,7.58,8,7.77,,,4,E,2,0.116,0.204,0.035,0.292,0.821,0.098,10,1.8,,,1.94,,,,,,,,,,,,,,,,,Permanent
J1,,5/20/2024,11:07,Dry,16.97605,34,3,25.6677,3.39613247,10.7145,129.306,74.5562,18.3718,6.7237,8.184,1823.1,1581.2,196.1406,191.8022,1.1,W,11,S,1,9.81,5,8.02,,,7,<,1,0.096,0.129,0.061,0.764,1.275,0.156,11,13,,,2.35,,,,,,,,,,,,,,murky water,,,Permanent
J1,,5/30/2024,10:29,Wet,19.9322,25,3,26.10955,3.67910957,8.7161,111.77,76.1676,18.0122,5.1934,8.209,2275.8,1837.7,239.1813,238.1846,1.1,E,14,N,1,7.75,5,7.48,,E,12,E,4,0.019,0.055,0.05,0.391,0.449,0.121,66,9.2,,,2.61,,,,,,,,,,,,,,,,,Permanent
J1,,6/3/2024,10:40,Dry,20.15345,30,3,26.2896,3.719515,8.5899,110.629,74.8202,18.09355,2.8292,8.197,1822,1562.1,182.662,168.1549,2,W,12,SE,1,7.7,4.5,7.99,,,3,<,1,0.09,0.44,0.074,0.79,0.698,0.13,24,5.2,,,2.53,,,,,,,,,,,,,,,,,Permanent
J1,,6/11/2024,11:20,Dry,18.2932,39,3,27.89895,3.769649,7.372,92.554,81.3939,19.7732,1.3706,7.9,1497,1276.1,198.4263,193.6431,1.2,E,7,S,1,7.27,8.5,7.78,,,1,<,1,0.05,0.14,0.063,0.959,1.065,0.174,23,3.2,,,2.23,,,,,,,,,,,,,,,,,Permanent
J1,,6/20/2024,11:18,Dry,22.7036,33,3,26.6014,3.96478844,8.0749,109.082,53.6523,17.65945,13.8714,8.487,1509.1,1355.8,170.1137,163.9271,1.2,W,6,S,1,8.18,3.5,8.17,,,1,<,1,0.019,0.263,0.113,0.311,1.122,0.18,18,31.8,,,2.68,,,,,,,,,,,,,,murky water,,,Permanent
J1,,6/25/2024,11:39,Dry,16.4128,40,3,28.98385,3.741912,6.1376,74.788,81.816,21.0349,0.984,7.808,1884.2,1834.2,-316.916,-323.5875,0.2,E,3,W,1,6.24,8.5,7.78,,,3,,1,0.09,0.12,0.045,0.14,0.688,0.027,17,1.8,,,1.94,,,,,,,,,,,,,,,,,Permanent
J1,,7/2/2024,11:14,Wet,21.70865,28,3,26.9861,3.934785,6.1412,81.712,66.4064,18.21915,4.579,7.719,1862.9,1698,-236.9296,-240.8652,0.4,W,3,E,1,6.28,4.5,7.74,,E,32,<,2,0.09,0.11,0.157,0.28,1.862,0.15,12,10.1,,,2.79,,,,,,,,,,,,,,murky water,,,Permanent
J1,,7/17/2024,10:24,Dry,26.0625,32,3,27.2927,4.338816,7.3261,105.449,49.7008,17.21175,17.8258,7.993,784.11,406.27,65.0061,65.7409,0.8,W,9,S,1,7.34,3,8.02,,,7,E,2,0.019,0.06,0.132,1.28,2.407,0.407,32,45.1,,,2.8,,,,,,,,,,,,,,dark green water,,,Permanent
J1,,7/23/2024,12:20,Dry,23.93395,42,3,27.9973,4.25625563,5.5343,77.106,,18.3399,,7.902,2113.5,1967.7,-213.7721,-190.4517,1.4,W,6,S,1,5.83,4,7.91,,,13,<,1,0.019,0.172,0.083,0.734,1.787,0.184,39,8,,,2.4,,,,,,,,,,,,,,,,,Permanent
J1,,7/29/2024,10:37,Dry,25.0783,38,3,27.64275,4.30484343,5.907,83.764,55.357,17.76905,13.323,7.788,1911.2,960.21,-197.8304,-198.372,0.7,E,5,S,1,5.98,3,7.79,,,1,,,0.063,0.252,0.121,0.711,1.811,0.253,40,2,,,2.92,,,,,,,,,,,,,,,,,Permanent
J1,,8/6/2024,11:22,Dry,23.5829,30,3,28.52985,4.298366,4.6828,65.014,,18.8761,8.354,7.742,,,202.6388,204.4738,0.8,W,3,SW,1,5.1,3,7.74,,,38,,,0.043,0.214,0.058,0.66,0.794,0.167,26,32.4,,,2.24,,,,,,,,,,,,,,,,,Permanent
J1,,8/13/2024,10:55,Dry,24.1064,32,3,27.28135,4.172749,6.6344,92.304,61.2991,17.7844,9.5286,7.806,1756.5,1497,-96.0425,-95.1617,1.1,E,8,N,1,6.92,3.5,7.8,,,2,,,0.109,0.408,0.116,0.838,1.215,0.22,23,29.4,,,2.49,,,,,,,,,,,,,,murky water,,,Permanent
J1,,8/20/2024,11:29,Wet,23.8763,31.7,3,27.1958,4.14181137,5.3613,74.255,41.0598,17.7858,3.7817,8.121,,,172.0024,170.7748,1.8,W,9,NW,1,5.83,4,7.9,,,132,,,0.096,0.32,0.079,0.809,0.819,0.219,21,18,,,2.49,,,,,,,,,,,,,,,,,Permanent
J1,,8/27/2024,10:45,Dry,23.29145,30,3,27.6123,4.14947271,6.7247,92.543,41.491,18.2602,6.2957,7.684,2144.7,,129.9614,128.1768,0.9,E,3,W,1,6.41,3.5,7.89,,,4,,,0.146,0.236,0.076,0.7111,0.624,0.222,20,61.6,,,2.53,,,,,,,,,,,,,,,,,Permanent
J1,,9/4/2024,12:01,Dry,22.24005,29,3,27.9772,4.10944366,7.595,102.641,40.4325,18.8264,8.2371,8.023,2189.6,,175.386,171.723,1.4,W,6,SE,1,8.01,3.5,8.13,,,3,,,0.13,0.11,0.04,0.831,0.181,0.124,38,16,,,2.3,,,,,,,,,,,,,,brownish water,,,Permanent
J1,,9/10/2024,11:14,,21.01355,41,3,27.5703,3.953538,7.5612,99.696,46.4078,18.845,5.8523,8.041,2210,,151.0149,147.4504,1.2,W,10,NW,1,7.86,4,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permanent
J1,,9/17/2024,12:04,Dry,22.4846,27,3,27.63375,4.08455944,8.1027,109.767,24.8865,18.4998,13.5445,8.326,2447.1,,94.5472,93.5708,1.4,W,10,SE,1,8.35,3,8.25,,,3,,,0.15,0.078,0.052,0.731,0.164,0.144,25,82.24,,,2.76,,,,,,,,,,,,,,brownish water,,,Permanent
J1,,10/1/2024,11:20,Wet,19.60795,34,3,28.4731,3.950264,6.375,82.333,49.0366,19.89005,3.376,8.087,1026.2,,80.1783,79.2327,1.4,W,10,E,1,6.83,4.5,7.89,,E,16,,,0.18,0.317,0.095,0.997,0.689,0.144,28,16.7,,,2.27,,,,,,,,,,,,,,,,,Permanent
J1,,10/8/2024,12:31,,19.42205,37,3,29.13765,4.016979,7.5101,97.039,55.6701,20.44235,3.7033,8.255,2100.6,,114.5865,112.5851,0.3,W,8,NW,1,7.78,5,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permanent
J1,,10/16/2024,11:08,Dry,15.6573,28,3,28.6427,3.63942361,7.262,86.98,47.6313,20.9381,2.6894,8.06,1061.5,,464.0561,470.9801,1.9,W,6,NW,1,7.96,4.5,7.98,,,5,,,0.269,0.262,0.089,0.612,0.611,0.163,42,13.2,,,3.31,,,,,,,,,,,,,,,,,Permanent
J1,,10/22/2024,11:02,,16.0456,32,3,29.84385,3.809961,7.2674,88.363,58.6751,21.77565,2.2233,8.072,1990.1,,613.6991,633.4468,1,W,2,S,1,7.84,5.5,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permanent
J1,,11/13/2024,11:59,Dry,12.1072,32,3,28.465,3.329934,8.701,96.771,68.8845,21.5004,2.8518,8.126,936.81,913.19,-21.4003,-23.5672,0.9,W,11,NE,1,8.69,5,8.07,,,11,,1,0.396,0.222,0.116,0.623,0.681,0.222,11,14.3,,,2.35,,,,,,,,,,,,,,,,,Permanent
J1,,12/10/2024,10:34,Wet,5.4402,33,3,28.52295,2.81369638,11.0209,105.517,55.806,22.49955,5.8743,7.518,307.4,,609.8579,650.0154,0.6,E,10,E,1,11.06,5,8.1,,E,12,E,10,0.37,0.206,0.088,0.55,0.471,0.171,29,19.6,,,2.05,,,,,,,,,,,,,,,,,Permanent
J11,,9/7/1984,8:36 AM,,19.4,,,29.2,,,,,,,,,,,,,S,,,,6.8,,,330,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,-73.931333,40.581667,Permanent
J11,,9/14/1984,9:08 AM,,22.2,,,29.5,,,,,,,,,,,,,E,,,,6.2,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,-73.931333,40.581667,Permanent
J11,,9/14/1984,9:08 AM,,22.2,,,29.5,,,,,,,,,,,,,E,,,,6.2,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,-73.931333,40.581667,Permanent
J11,,9/21/1984,9:24 AM,,20,,,29.3,,,,,,,,,,,,,S,,,,3.7,,,5400,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,-73.931333,40.581667,Permanent
J11,,9/21/1984,9:24 AM,,20,,,29.3,,,,,,,,,,,,,S,,,,3.7,,,5400,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,-73.931333,40.581667,Permanent
J11,,10/15/1984,9:41 AM,,15.6,,,31.3,,,,,,,,,,,,,S,,,,6.9,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,-73.931333,40.581667,Permanent
J11,,10/15/1984,9:41 AM,,15.6,,,31.3,,,,,,,,,,,,,S,,,,6.9,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,-73.931333,40.581667,Permanent
J11,,6/13/1985,11:10 AM,,18.7,,,28.5,,,,,,,,,,,,,,,,,6.4,,,230,,678,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,-73.931333,40.581667,Permanent
J11,,6/25/1985,11:28 AM,,19.8,,,30.2,,,,,,,,,,,,,E,,,,8.1,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,-73.931333,40.581667,Permanent
J11,,6/27/1985,10:28 AM,,17.1,,,26.2,,,,,,,,,,,,,S,,,,7.1,,,230,,532,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,-73.931333,40.581667,Permanent
J11,,7/11/1985,11:45 AM,,23,,,26,,,,,,,,,,,,,E,,,,9.6,,,2200,,135,,,,,,,,,,,,,,,,,,,,,,,6,,,,,-73.931333,40.581667,Permanent
J11,,7/18/1985,11:15 AM,,24,,,24.5,,,,,,,,,,,,,S,,,,8.2,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,-73.931333,40.581667,Permanent
J11,,7/25/1985,11:10 AM,,22.5,,,27.5,,,,,,,,,,,,,E,,,,8,,,140,,5,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,-73.931333,40.581667,Permanent
J11,,8/8/1985,11:21 AM,,23.2,,,26,,,,,,,,,,,,,E,,,,6.9,,,7900,,125,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,-73.931333,40.581667,Permanent
J11,,8/22/1985,9:04 AM,,21.5,,,25,,,,,,,,,,,,,S,,,,6.2,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,-73.931333,40.581667,Permanent
J11,,9/12/1985,11:10 AM,,22.1,,,26,,,,,,,,,,,,,S,,,,6,,,9200,,140,,,,,,,,,,,,,,,,,,,,,,,4,,,,,-73.931333,40.581667,Permanent
